id,price
0,4172.2943362937785
1,1141.3830670146701
2,16623.27272813118
3,7164.870912474801
4,1606.8211694306126
5,2420.5543921637422
6,1894.4362782452924
7,1879.7474105168237
8,3592.6740531920545
9,14176.576606064476
10,3740.53200704973
11,672.2004410226909
12,735.1498182445486
13,3611.4749889496334
14,844.9603599917837
15,4100.529881929947
16,1817.0254269356906
17,4093.982181206114
18,413.65965973011646
19,3895.781122201311
20,831.8787128816294
21,9234.76357175493
22,698.9025470348142
23,10682.183404880914
24,4184.807719124221
25,7691.55792989791
26,5842.711305780891
27,486.8450857588216
28,2272.7687895980393
29,16260.818512707083
30,721.5906071742705
31,4403.533149650658
32,7949.787402509202
33,6142.613861374391
34,1584.1157811028318
35,1691.232924436671
36,770.7239483545951
37,2188.9029998310725
38,16765.072152776884
39,630.5115262400469
40,877.3257180058008
41,5275.182658360985
42,2668.1744080202047
43,4747.104938521645
44,1965.7054359201268
45,1234.809403871061
46,5423.001980201674
47,5625.79554883115
48,3773.951571284679
49,1410.1563354983386
50,476.4126189152282
51,797.6429454282751
52,598.5711037240726
53,2929.0284940263937
54,5066.700122563518
55,824.0966335835651
56,4425.193744904068
57,2299.9112185409763
58,2115.265614014965
59,1019.9347091482682
60,6547.16091618274
61,7490.958944586899
62,1226.0193749670668
63,4202.24784792047
64,3720.544342504106
65,5722.778217184913
66,2493.8307445684004
67,3508.975294240842
68,916.2640404425468
69,837.6219788280413
70,4853.535515009395
71,4442.88716243338
72,439.1262244568273
73,5011.718204369085
74,2559.9677259004034
75,16537.26743158934
76,15717.369144728851
77,12882.768746492282
78,870.3548786029801
79,11017.731696951347
80,3611.4749889496334
81,6830.263588237135
82,7039.922897725403
83,11431.970058840503
84,6596.177081615428
85,12244.774895133853
86,1762.2842073709833
87,9584.570862311022
88,1090.378685983203
89,1795.2157224555351
90,13995.617211875275
91,4911.939346695694
92,1657.0869542405703
93,476.5344243854474
94,2567.107121930658
95,1074.2582182162023
96,1152.392850610243
97,3122.6706455503163
98,1087.6011720696324
99,9779.03296897728
100,824.1920213836482
101,1601.603281284928
102,3182.7188357152363
103,1065.9876575413255
104,6656.555027600373
105,872.0759958078927
106,9851.446237622366
107,1027.9326321633698
108,665.0600764222288
109,4014.260693269521
110,3182.7819057752777
111,6673.033038653469
112,1472.307148452406
113,54.491621847554505
114,4082.747566419598
115,2497.090411563112
116,16623.27272813118
117,1582.823329420082
118,1155.4939087025145
119,723.4354166634545
120,404.87871324116986
121,11580.731188680471
122,585.6285565932233
123,3293.30973210962
124,11540.275207249306
125,982.2927578364903
126,1384.7740723844117
127,2542.869299629397
128,2375.418219497923
129,4315.0374134152225
130,1627.5281667899874
131,1722.7083195208409
132,784.5150970496665
133,690.8389523372538
134,599.1096549612006
135,3025.21100118038
136,538.2778560391225
137,1856.7654798490362
138,5056.275490914346
139,3114.9483475727543
140,562.2317409775321
141,8940.85168608829
142,1362.4452770716712
143,15278.078916962277
144,5035.789144457596
145,884.6111054916295
146,1571.7696380395905
147,15537.506689328977
148,10442.368346822972
149,5362.419432004339
150,4208.205842679616
151,9328.96305275588
152,687.8896361325106
153,2278.281790105011
154,4277.36274094314
155,4407.623485843255
156,6106.558686442587
157,13089.310590596586
158,2048.2791816413364
159,11949.058906858558
160,2806.3205936166996
161,3816.5944287828847
162,337.45520874091187
163,4659.051522084869
164,2520.5485134810083
165,892.073366264692
166,719.978864082972
167,4463.802164453685
168,3439.3803199897243
169,15623.726230360542
170,10522.24765034604
171,10428.996411445203
172,2088.4965744359597
173,11755.483328766337
174,735.5006397002635
175,792.1726128086797
176,1049.114158777814
177,797.6429454282751
178,1465.147744018895
179,4571.661765237773
180,1189.5426281840528
181,1979.8050799847413
182,2608.39053761746
183,756.5615633424866
184,2993.7214625382107
185,542.4076682663792
186,5109.117666821046
187,6393.877094124081
188,7610.480694445757
189,14023.700865486122
190,7120.324370599348
191,2796.719421437919
192,2635.8951794488794
193,798.7519151124267
194,3817.445715855822
195,7410.814853705453
196,3470.0417664734086
197,5809.849583734435
198,1220.0583486822197
199,11128.319547045228
200,843.651246520403
201,1021.7475794531729
202,768.7920935414352
203,6281.681947136058
204,5094.448100341269
205,5987.30730577099
206,1279.3916193163063
207,2222.175845017122
208,8135.302984470155
209,4004.500368610733
210,585.5073512722015
211,4891.824668958956
212,2282.1083791981355
213,1466.3978899364918
214,1386.5542499524208
215,11581.208371110288
216,1293.6668720083412
217,5066.700122563518
218,6312.246288857423
219,750.7448907046224
220,2056.9371329454507
221,2884.34749205713
222,5676.386410956843
223,1386.521099807854
224,772.3989898145459
225,568.2200105394751
226,2621.9149558873687
227,5707.101954093126
228,818.2850487587787
229,364.3238324020505
230,4014.1602381524235
231,3921.744601544725
232,7591.8961992300665
233,847.9345132616337
234,861.9705442860432
235,1819.2215746311492
236,587.4502677058134
237,2733.5420040993454
238,5441.130082461812
239,2381.8497497516373
240,619.7463314899534
241,2493.8307445684004
242,15968.148109905533
243,742.2823535986608
244,368.9732856251144
245,1170.7430309534088
246,2107.920215229367
247,858.323992797286
248,11203.481277829776
249,673.8731392142357
250,1346.950105594301
251,1521.900126226739
252,1309.8507058095659
253,688.785637705092
254,659.009998994996
255,670.9879325071942
256,13723.761814939748
257,772.6899601993975
258,680.496498625608
259,12012.268922643136
260,402.5523437478385
261,7555.587266784389
262,7348.28028295616
263,5788.549882330066
264,1719.503845182065
265,9538.749288123994
266,2971.168044901306
267,2606.5416142653
268,685.4707124326071
269,1584.7777129359547
270,1007.2093941061369
271,5391.514103660379
272,3298.5897524710067
273,1024.1284871251448
274,9825.821863467992
275,563.1560892595129
276,1318.1289575511742
277,4437.849457124715
278,475.7857065391473
279,2131.8900709962413
280,1202.45422379086
281,11684.787637370557
282,2043.1354939957898
283,8510.513385847435
284,479.07833236266913
285,10222.819131988308
286,9841.900693570129
287,2458.0181581473616
288,813.0990352984968
289,1379.5446048385816
290,681.729016981471
291,4851.215439417744
292,1504.6503738420772
293,12407.370441674091
294,578.7135738990147
295,9845.186169885432
296,2914.253050231176
297,1582.823329420082
298,938.9810591944213
299,2022.8835434271027
300,11095.392452946497
301,1693.1398253616335
302,2812.809141741311
303,3631.447556564108
304,6338.300015547957
305,1863.151370600095
306,807.7940933163297
307,732.2812006712957
308,958.2859745096157
309,9194.571191210342
310,1668.8027959213314
311,4688.724214618398
312,15299.373091277574
313,1437.7409192008167
314,6204.613045384209
315,4374.838570729607
316,1074.2582182162023
317,8196.1973659898
318,5075.390603959866
319,2853.064905620933
320,1781.2137991441427
321,3528.2432116707178
322,1000.9234316507075
323,762.6773567784942
324,696.8986310837685
325,3536.0029703063537
326,858.323992797286
327,774.1514509727128
328,2993.4064478245255
329,3272.1074180302007
330,15466.009090037567
331,2958.847007614835
332,2094.2219170670446
333,723.3977827222137
334,7927.588170324414
335,3720.7305492560326
336,4969.32049899019
337,392.53693591723845
338,820.8205538979022
339,10915.32005033045
340,789.6051093902992
341,528.5139014191856
342,653.1635986677528
343,1850.5445074356408
344,854.9289429937726
345,3290.929339868019
346,1847.711803375211
347,4165.3572136950215
348,6755.5945271367245
349,2236.968716293483
350,699.3144003864224
351,1781.2137991441427
352,6099.499767831304
353,1520.1860240592125
354,930.8478201052611
355,14083.145428306498
356,7021.749929392233
357,701.1798364835759
358,750.0805465407317
359,15968.94344936666
360,2692.570775540816
361,6587.008730414
362,2080.904352182636
363,3036.6489439678835
364,14850.061194900181
365,429.12830811602174
366,5687.541558077164
367,1781.2137991441427
368,3355.164284933685
369,11217.729810042336
370,7740.128093020934
371,2367.935979789075
372,969.0052455992608
373,2373.241427084338
374,9816.859703005459
375,9151.737735900515
376,2896.0855492018036
377,1751.5564320367337
378,3960.3754552976034
379,5517.585304984315
380,1548.8239523103184
381,2473.0137071943172
382,943.9214288319955
383,1339.1748223185766
384,9115.613489510986
385,2056.9371329454507
386,2969.7363244292997
387,13660.726338492954
388,878.0818132207893
389,746.869818881722
390,1744.7037563743618
391,3522.238942742656
392,1411.2912999975442
393,850.2975124271454
394,13732.40310449523
395,8440.923376606293
396,909.3996910156235
397,5530.946011841827
398,2966.6434446896924
399,1497.492375098643
400,3015.6256890879154
401,1049.8807528809396
402,11457.516822389078
403,4934.6748639254365
404,4575.133452496911
405,513.9576438991497
406,1064.6850413237048
407,4519.178809168587
408,9916.920505133228
409,2099.63029680074
410,11949.60417952599
411,5481.786778693079
412,1960.1078285387885
413,812.8710186298215
414,5100.987803243091
415,835.0535663908345
416,4570.733475253929
417,3341.8663692638406
418,1699.5400451408675
419,7614.330248303483
420,3718.810490533886
421,2032.0039669126932
422,5386.5300307319
423,2548.4183975299406
424,14309.466138718448
425,2370.2498168683533
426,6608.653502163154
427,3724.7673532834847
428,1166.005960510183
429,2739.050714208711
430,5355.534537204166
431,1321.7777110549132
432,2597.334643055335
433,6835.418318826172
434,9065.790902050676
435,14445.80771356163
436,845.9166553910682
437,1190.468046053016
438,1025.4186673381066
439,5263.973560788658
440,591.7535160209724
441,1369.6570252676624
442,14931.105036493453
443,1107.8445487232964
444,841.129934038912
445,599.1096549612006
446,3188.3843479107445
447,2549.5398521722577
448,975.7678417427346
449,860.6869919627977
450,13280.234535215408
451,4699.1943105230785
452,7446.202778856587
453,5728.686953972278
454,534.8827243595583
455,674.9192628445129
456,14923.570454807776
457,451.9093150554161
458,631.5109923052447
459,905.4341898073695
460,3132.9530370594166
461,15488.387582779022
462,2811.3561493898405
463,6578.255654216564
464,6131.356739952028
465,3691.35113075138
466,1414.4058440916722
467,887.6704273237419
468,1176.1803091873533
469,448.7846882118068
470,661.8879065890985
471,1120.248587489653
472,2797.551236196849
473,3397.282655242364
474,5589.048928731716
475,2076.7363091386565
476,934.236715047987
477,1457.5344857268838
478,6518.646304368541
479,3888.0675551244085
480,8945.03586181213
481,2937.638324615375
482,686.2260725571705
483,1307.8164231175813
484,5753.026267861946
485,1027.6793976954439
486,5372.830484353494
487,1093.2782538264219
488,2642.525281974696
489,872.0759958078927
490,3069.288083845251
491,438.15448498838214
492,1076.0909491175396
493,2826.6104778079903
494,967.8024312952597
495,2641.9501849102744
496,4968.132195194332
497,1004.3706667016415
498,9861.464658852261
499,1753.803782292457
500,750.3436234896361
501,3036.2822692906393
502,956.7593366020996
503,1971.3001036225721
504,1386.5542499524208
505,3829.017228389563
506,750.9486046813867
507,7513.530563109057
508,743.4724799046019
509,6608.537100427902
510,1052.8265520932066
511,10936.23770824889
512,1404.0609414350195
513,14283.338573320378
514,2079.9081939917837
515,862.8294714394092
516,8159.282495549445
517,5583.920693934743
518,2642.525281974696
519,915.5383752391292
520,1354.673041830246
521,9213.124704193608
522,613.013288768615
523,1496.7908934915397
524,3802.4765538865686
525,585.3162192173476
526,12012.268922643136
527,3730.270333770382
528,366.2128839122573
529,746.3053108665471
530,843.4650397684765
531,631.329185792858
532,954.3253664617583
533,871.8484223441448
534,2579.4025719256133
535,1425.1831337940273
536,2090.149973664417
537,1596.2648737269903
538,3305.4555121746744
539,4542.73190500706
540,2352.601906308429
541,7650.233130615206
542,3306.4794417812336
543,5167.111958626591
544,2273.5423917225535
545,10070.111849929162
546,1584.9639196878813
547,4446.788698911424
548,383.5146753160199
549,910.0719271561414
550,429.12830811602174
551,682.6150559650597
552,1433.9907022058987
553,925.2961571237269
554,2424.2104573630095
555,715.3516442555874
556,6106.496133388927
557,1745.9185136892556
558,1076.172591199944
559,4598.2713997515275
560,5576.751887503399
561,562.2317409775321
562,933.8238889667825
563,5826.962866471218
564,558.7982151762594
565,1461.2025300355174
566,15614.003407806975
567,2370.809882889726
568,15890.206588617542
569,1323.9399212032529
570,3533.61364772665
571,4705.246961456921
572,5467.7341734467145
573,12335.42136610387
574,1520.8721349287805
575,2275.8995119678043
576,1618.0396150684487
577,14981.754542832214
578,4130.911046323794
579,8095.931579000084
580,3191.27335752272
581,6291.48452186298
582,5887.33349581948
583,585.6285565932233
584,7588.71039857701
585,1842.6704568180494
586,4457.823429232858
587,1795.6525995765373
588,2048.2791816413364
589,1616.076875602141
590,907.6494849737146
591,3611.034207408665
592,5224.838517852465
593,4115.414601945705
594,1532.8745924934549
595,759.7869052950927
596,4556.601309909734
597,2357.238179918848
598,1454.9906715854786
599,770.9859750387926
600,9455.942093445286
601,6304.331226982745
602,6395.676385425308
603,702.4533801050203
604,14743.084893260428
605,730.2547280729202
606,1685.1778973878882
607,5493.222054841416
608,3273.910738185354
609,10179.819045822343
610,1777.9461276981128
611,843.217835538047
612,3960.724116281914
613,6952.869013767602
614,930.5562175207531
615,4636.855452694362
616,1557.3698281808547
617,1626.0031927315981
618,631.8903484394151
619,1541.0783413480203
620,8462.316691418266
621,746.9464383243995
622,896.8507211371764
623,3888.591602950673
624,195.5830468358664
625,10943.392565237016
626,3368.9307555982177
627,765.9608847672295
628,4623.82703734245
629,385.53744366970886
630,639.2521785714927
631,1497.3763119593773
632,4749.094011230336
633,2473.0137071943172
634,5985.322134649069
635,4678.642707010164
636,987.37607796481
637,1328.4372860782255
638,5809.849583734435
639,9275.918241430589
640,6707.575631845057
641,1082.836668633117
642,1798.483393901565
643,3393.404638530362
644,638.7102981194714
645,727.333686774226
646,2068.800218123209
647,434.7395247684103
648,621.4605457348097
649,10964.192871141657
650,7490.958944586899
651,930.5562175207531
652,6931.171899829932
653,15024.327242148322
654,1580.7257016919273
655,1854.3423764530455
656,570.8972755257608
657,773.4937903982094
658,5690.4008574124755
659,4722.128369380287
660,2096.584916232556
661,12586.012186497393
662,3128.0702915513352
663,585.6285565932233
664,10276.345814691165
665,1048.910681030737
666,715.9784049732559
667,727.333686774226
668,994.1959512729547
669,792.2562833159144
670,10228.212284184856
671,4118.564277714544
672,1769.326696988023
673,7930.722747276499
674,4678.642707010164
675,5564.5581721454255
676,15600.772501426889
677,3977.220254326459
678,10609.223939245358
679,3318.945892793508
